Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Qty,Price,Amount,SaleExclGST,GSTP,GST,DiscPer,DiscAmount,BarcodeDiscPer,BarcodeDiscount,NetAmount,PointsEarned,TaxPer,BillNo,BillDate,LoyaltyCard,Customer,Description,BillMonth,Warehouse,RegionName,Location,DepartmentName,BrandName,DesignNo,Rejection,SeasonName,Inventory_status,Offers,Import_type,Attribute5,Class_of_cloth,LocalImport,Color,Sizes,DiscountType,SalesReturnReason,Cobrand Acc
634039,634039,634039,634039,1.0,2354.0,2354.0,1177.0,6.0,71.0,0.0,0.0,50.0,1177.0,1248.0,0.0,9,SPML-300918-00051,2018-09-30,Yes,Returning_Costumer,No information,2018-09,No,2-LAHORE,TCS PACKAGES MALL - LAHORE,LICENSE ,LICENSE HALF SLEEVE ,B5792S,No,SUMMER 2018,Summer Sale ,No Offer,PAKISTAN ,B,No information,Local,WHITE,X-LAR,No Discount,No information available,H/S SEERSUCKER SHIRT
459508,459508,459508,459508,1.0,2105.0,2259.0,1663.0,6.0,95.0,0.0,0.0,17.706989592318553,-1052.0,1849.731243623915,0.0,6,SDMH-120818-00006,2018-08-12,Yes,Returning_Costumer,No information,2018-08,No,1-KARACHI,TCS Dolmen Mall -Hyderi,CAMBRIDGE ,EXECUTIVE ,B13332,No,WINTER 2017 - 2018,Summer Sale ,No Offer,PAKISTAN ,No information,Regular,Local,RED,X-LAR,No Discount,DISLIKE ,H/S EXECUTIVE
203100,203100,203100,203100,1.0,2437.725566423214,2259.0,1663.0,5.0,99.86487176196346,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SALM-090217-00016,2017-02-09,Yes,Returning_Costumer,No information,2017-02,No,3-NORTH ,ALAM STORE,CAMBRIDGE ,PRINCIPLE SHIRT ,B10156,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Premium,Local,WHITE,15½  ,No Discount,No information available,F/S PRINCIPLE SWAN 
312577,312577,312577,312577,1.0,1710.0,2172.610560184532,1197.0,5.0,60.0,0.0,0.0,30.0,513.0,1257.0,0.0,6,SATR-080717-00035,2017-07-08,Yes,Returning_Costumer,No information,2017-07,No,1-KARACHI,TCS Atrium Mall,CAMBRIDGE ,PORT FOLIO SHIRT ,B6523,No,SUMMER 2016,No Stock,No Offer,PAKISTAN ,A,Regular,Local,NAVY,16½  ,No Discount,No information available,F/S PORT FOLIO SHIRT YARN DYED
172704,172704,172704,172704,1.0,2090.0,2090.0,1463.0,5.0,73.0,0.0,0.0,30.0,627.0,1536.0,0.0,6,SENM-291216-00006,2016-12-29,Yes,Returning_Costumer,No information,2016-12,No,2-LAHORE,ENEM ENTERPRISES (CLOSED),LICENSE ,LICENSE FULL SLEEVE ,B5513,No,SUMMER 2016,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,A,No information,Local,BLUE,LAR  ,No Discount,No information available,F/S DENIM 
334157,334157,334157,334157,1.0,1882.0,1882.0,1882.0,6.0,113.0,0.0,0.0,0.0,0.0,1995.0,0.0,6,SHKL-080917-00008,2017-09-08,Yes,Returning_Costumer,No information,2017-09,No,2-LAHORE,HKB LIBERTY ,CAMBRIDGE ,LUXER,B-181,No,EID FESTIVAL 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,WHITE,17,No Discount,No information available,F/S LUXER PLAIN WCB 
365418,365418,365418,365418,1.0,1882.0,1882.0,1600.0,6.0,96.0,0.0,0.0,15.0,282.0,1696.0,0.0,6,SAXP-241117-00108,2017-11-24,Yes,Returning_Costumer,No information,2017-11,No,3-NORTH ,SANA ENTERPRISES ,CAMBRIDGE ,LUXER,B-182,No,WINTER 2017 - 2018,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,WHITE,16½  ,No Discount,No information available,F/S LUXER PLAIN WCB 
126156,126156,126156,126156,1.0,2133.0,2133.0,2133.0,6.0,95.0,0.0,0.0,0.0,0.0,2496.0,0.0,6,SHKD-300716-00005,2016-07-30,Yes,Returning_Costumer,No information,2016-07,No,2-LAHORE,HKB DEFENCE (CLOSED),CAMBRIDGE ,LUXER,B11008,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,IMPORT-S,A,Regular,Import,BLUE,15½  ,No Discount,No information available,F/S LUXER YARN DYED 
339519,339519,339519,339519,1.0,2662.0,2172.610560184532,1746.9202744290997,5.0,93.11390407638716,0.0,0.0,0.0,0.0,2795.0,0.0,6,SPEB-120717-00028,2017-07-12,Yes,Returning_Costumer,No information,2017-07,No,1-KARACHI,TCS BAHADURABAD ,CAMBRIDGE ,PRINCIPLE SHIRT ,B7541,No,WINTER 2012 - 2013,No Stock,No Offer,PAKISTAN ,B,Premium,Local,WHITE,16½  ,No Discount,No information available,F/S PRINCIPLE SWAN 
236950,236950,236950,236950,1.0,2471.0,2471.0,1235.0,5.0,62.0,0.0,0.0,50.0,1236.0,1297.0,0.0,6,SHBK-270217-00058,2017-02-27,Yes,Returning_Costumer,ex done,2017-02,No,1-KARACHI,TCS HYDERI BLOCK-H ,LICENSE ,LICENSE FULL SLEEVE ,B5519,No,SUMMER 2016,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,B,No information,Local,BLUE,MED  ,No Discount,No information available,PRINTED F/S SHIRTS
598651,598651,598651,598651,1.0,2259.0,2259.0,1129.0,6.0,68.0,0.0,0.0,50.0,1130.0,1197.0,0.0,9,SDLC-020918-00009,2018-09-02,Yes,Returning_Costumer,No information,2018-09,No,1-KARACHI,TCS DOLMEN CITY ,LICENSE ,LICENSE FULL SLEEVE ,B5743S,No,SUMMER 2018,Cut Range Items ,No Offer,PAKISTAN ,A,No information,Local,RED,LAR  ,No Discount,No information available,F/S OXFORD LICENSE 
580245,580245,580245,580245,1.0,2354.0,2354.0,1648.0,6.0,99.0,0.0,0.0,30.0,706.0,1747.0,0.0,6,SZBD-230418-00051,2018-04-23,Yes,Returning_Costumer,No information,2018-04,No,2-LAHORE,TCS Z BLOCK DHA,CAMBRIDGE ,EXECUTIVE ,B13310,No,WINTER 2017 - 2018,Summer Sale ,No Offer,PAKISTAN ,No information,Regular,Local,RED,15½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
86293,86293,86293,86293,1.0,1805.0,1805.0,1805.0,5.0,90.0,0.0,0.0,0.0,0.0,1895.0,0.0,6,SSNH-280516-00012,2016-05-28,Yes,Returning_Costumer,No information,2016-05,No,1-KARACHI,SANAULLA & CO (CLOSED),CAMBRIDGE ,LUXER,B-176,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,WHITE,15½  ,No Discount,No information available,F/S LUXER PLAIN WCB 
350322,350322,350322,350322,1.0,1788.0,1788.0,1252.0,6.0,75.0,0.0,0.0,30.0,536.0,1327.0,0.0,6,SSNY-280917-00018,2017-09-28,Yes,Returning_Costumer,No information,2017-09,No,3-NORTH ,SANA STYLE ,CAMBRIDGE ,LUXER,B-316,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,14½  ,No Discount,No information available,F/S LUXER PLAIN 
165595,165595,165595,165595,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SDMH-261016-00038,2016-10-26,Yes,Returning_Costumer,No information,2016-10,No,1-KARACHI,TCS Dolmen Mall -Hyderi,CAMBRIDGE ,EXECUTIVE ,B9987,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,RED,14½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
498222,498222,498222,498222,1.0,2354.0,2354.0,1648.0,6.0,99.0,0.0,0.0,30.0,706.0,1747.0,0.0,6,SGLX-200218-00037,2018-02-20,Yes,Returning_Costumer,No information,2018-02,No,4-CENTRAL PUNJAB ,GALAXY PLUS,CAMBRIDGE ,EXECUTIVE ,B13303,No,WINTER 2017 - 2018,Summer Sale ,No Offer,PAKISTAN ,No information,Regular,Local,RED,15½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
463731,463731,463731,463731,1.0,2289.0,2289.0,1602.0,6.0,99.86487176196346,0.0,0.0,30.0,687.0,1746.0,0.0,6,SDMH-290818-00023,2018-08-29,Yes,Returning_Costumer,No information,2018-08,No,1-KARACHI,TCS Dolmen Mall -Hyderi,CAMBRIDGE ,EXECUTIVE ,B13287,No,WINTER 2017 - 2018,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,16,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
103976,103976,103976,103976,1.0,2437.725566423214,2259.0,1663.0,6.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SDLC-050916-00065,2016-09-05,Yes,Returning_Costumer,EX DONE ,2016-09,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,CAMBRIDGE Since 1958,B10059,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,IMPORT-S,A,Premium,Import,WHITE,16,No Discount,No information available,F/S NO IRON EVER
233231,233231,233231,233231,1.0,2471.0,2471.0,1664.6489680782015,5.0,93.11390407638716,0.0,0.0,60.0,1483.0,1037.0,0.0,6,SGLX-040317-00002,2017-03-04,Yes,Returning_Costumer,No information,2017-03,No,4-CENTRAL PUNJAB ,GALAXY PLUS,LICENSE ,LICENSE FULL SLEEVE ,B5567,No,WINTER 2016-2017,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,A,No information,Local,BLUE,LAR  ,No Discount,No information available,F/S LICENSE                  
377728,377728,377728,377728,1.0,1882.0,1882.0,1882.0,6.0,113.0,0.0,0.0,0.0,0.0,1995.0,0.0,6,SDMT-151017-00178,2017-10-15,Yes,Returning_Costumer,No information,2017-10,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,LICENSE ,LICENSE FULL SLEEVE ,B5656,No,SUMMER 2017,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,RED,XX-LR,No Discount,No information available,PRINTED F/S SHIRTS
288850,288850,288850,288850,1.0,2437.725566423214,2259.0,1746.9202744290997,5.0,99.86487176196346,0.0,0.0,0.0,0.0,3495.0,0.0,6,SHKD-240417-00007,2017-04-24,Yes,Returning_Costumer,No information,2017-04,No,2-LAHORE,HKB DEFENCE (CLOSED),CAMBRIDGE ,PRINCIPLE SHIRT ,B10091,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,WHITE,16,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
136679,136679,136679,136679,1.0,1900.0,1900.0,1330.0,5.0,66.0,0.0,0.0,30.0,570.0,1396.0,0.0,6,SRCG-020916-00003,2016-09-02,Yes,NoN_Returning_Costumer,No information,2016-09,No,4-CENTRAL PUNJAB ,TCS RCG MALL - FAISALABAD,LICENSE ,LICENSE FULL SLEEVE ,B5518,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,No information,Local,RED,XX-LR,No Discount,No information available,F/S LICENSE                  
562706,562706,562706,562706,1.0,2289.0,2289.0,1602.0,6.0,99.86487176196346,0.0,0.0,30.0,687.0,1746.0,0.0,6,SSNY-150818-00107,2018-08-15,Yes,Returning_Costumer,No information,2018-08,No,3-NORTH ,SANA STYLE ,CAMBRIDGE ,EXECUTIVE ,B13451,No,SUMMER 2018,Summer Sale ,Modern fit,PAKISTAN ,No information,Regular,Local,RED,16½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
144184,144184,144184,144184,1.0,2437.725566423214,2259.0,1746.9202744290997,5.0,99.86487176196346,0.0,0.0,0.0,0.0,3495.0,0.0,6,SSNY-180816-00068,2016-08-18,Yes,Returning_Costumer,No information,2016-08,No,3-NORTH ,SANA STYLE ,CAMBRIDGE ,PRINCIPLE SHIRT ,B10096,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,WHITE,17,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
625224,625224,625224,625224,1.0,2354.0,2354.0,1664.6489680782015,6.0,93.11390407638716,0.0,0.0,0.0,0.0,2495.0,0.0,9,SL1C-181118-00055,2018-11-18,Yes,Returning_Costumer,ex done,2018-11,No,1-KARACHI,TCS LUCKY ONE - CAMBRIDGE,CAMBRIDGE ,LUXER,B-618,No,WINTER 2018 - 2019,Active (Fresh),No Offer,PAKISTAN ,B,Regular,Local,PURPLE,15,No Discount,No information available,F/S LUXER PLAIN 
210545,210545,210545,210545,1.0,1995.0,1995.0,1995.0,5.0,100.0,0.0,0.0,0.0,0.0,2095.0,0.0,6,SDLC-010217-00063,2017-02-01,Yes,Returning_Costumer,No information,2017-02,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,LUXER,B11092,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,WHITE,15,No Discount,No information available,F/S LUXER YARN DYED 
160715,160715,160715,160715,1.0,2437.725566423214,2259.0,1663.0,5.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SDLC-211116-00081,2016-11-21,Yes,Returning_Costumer,NIC  42000-0449877-5,2016-11,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,CAMBRIDGE Since 1958,B7980,No,SUMMER 2015,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,BLUE,15½  ,No Discount,No information available,F/S CAMBRIDGE SINCE 1958
405434,405434,405434,405434,1.0,2165.0,2165.0,1083.0,6.0,65.0,0.0,0.0,50.0,1082.0,1148.0,0.0,6,SRWT-171117-00011,2017-11-17,Yes,NoN_Returning_Costumer,No information,2017-11,No,2-LAHORE,RAJA SAHIB - WAPDA TOWN (CLOSED),CAMBRIDGE ,CAMBRIDGE CASUAL ,B6556,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,XLARG,No Discount,No information available,F/S CAMBRIDGE CASUAL
228922,228922,228922,228922,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SFAL-130117-00007,2017-01-13,Yes,Returning_Costumer,No information,2017-01,No,2-LAHORE,TCS Fountain-Avenue-Lhr,CAMBRIDGE ,EXECUTIVE ,B13001,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,16½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
310688,310688,310688,310688,1.0,2437.725566423214,2259.0,1663.0,5.0,99.86487176196346,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SALM-290717-00024,2017-07-29,Yes,Returning_Costumer,No information,2017-07,No,3-NORTH ,ALAM STORE,CAMBRIDGE ,PRINCIPLE SHIRT ,B10378,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,WHITE,15,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
493562,493562,493562,493562,1.0,2437.725566423214,2259.0,1743.0,6.0,105.0,0.0,0.0,50.0,1743.0,1848.0,0.0,6,SFRS-220418-00146,2018-04-22,Yes,Returning_Costumer,No information,2018-04,No,2-LAHORE,TCS FORTRESS SQUARE ,CAMBRIDGE ,PRINCIPLE SHIRT ,B10236,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Premium,Local,BLACK,16½,No Discount,No information available,F/S PRINCIPLE POPLIN LUXE MILANO
83605,83605,83605,83605,1.0,1662.0,2172.610560184532,1662.0,5.0,83.0,0.0,0.0,0.0,0.0,1745.0,0.0,6,SRWT-070616-00002,2016-06-07,Yes,Returning_Costumer,No information,2016-06,No,2-LAHORE,RAJA SAHIB - WAPDA TOWN (CLOSED),CAMBRIDGE ,PORT FOLIO SHIRT ,B6522,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,BLUE,LARGE,No Discount,No information available,H/S PORT FOLIO Y/D 
113497,113497,113497,113497,1.0,1962.0,1962.0,1962.0,6.0,95.0,0.0,0.0,0.0,0.0,2296.0,0.0,6,SDMT-090716-00046,2016-07-09,Yes,Returning_Costumer,No information,2016-07,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,LUXER,B11012,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,IMPORT-S,A,Regular,Import,NAVY,17½  ,No Discount,No information available,F/S LUXER YARN DYED 
611759,611759,611759,611759,1.0,2259.0,2259.0,1664.6489680782015,6.0,93.11390407638716,0.0,0.0,0.0,0.0,2395.0,0.0,9,SFAL-011018-00003,2018-10-01,Yes,NoN_Returning_Costumer,No information,2018-10,No,2-LAHORE,TCS Fountain-Avenue-Lhr,LICENSE ,LICENSE FULL SLEEVE ,B5820C,No,SUMMER 2018,Active (Fresh),No Offer,PAKISTAN ,A,No information,Local,BLUE,X-LAR,No Discount,No information available,F/S DENIM 
463031,463031,463031,463031,1.0,2259.0,2259.0,1581.0,6.0,95.0,0.0,0.0,30.0,678.0,1676.0,0.0,6,SDMH-260418-00020,2018-04-26,Yes,Returning_Costumer,No information,2018-04,No,1-KARACHI,TCS Dolmen Mall -Hyderi,LICENSE ,LICENSE HALF SLEEVE ,B5737C,No,SUMMER 2018,Cut Range Items ,Comfort fit,PAKISTAN ,No information,No information,Local,BLUE,MED  ,No Discount,No information available,LICENSE H/S              
402745,402745,402745,402745,1.0,2437.725566423214,2259.0,1746.9202744290997,6.0,99.86487176196346,0.0,0.0,15.0,523.0,3141.0,0.0,6,SRAJ-241117-00053,2017-11-24,Yes,Returning_Costumer,No information,2017-11,No,2-LAHORE,RAJA SAHIB LINK ROAD,CAMBRIDGE ,PRINCIPLE SHIRT ,B10385,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,BLUE,15½  ,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
454398,454398,454398,454398,1.0,2014.0,2259.0,1663.0,6.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SDLC-260718-00024,2018-07-26,Yes,Returning_Costumer,Exchange,2018-07,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,LUXER,B11177,No,SUMMER 2018,Active (Fresh),No Offer,PAKISTAN ,B,Regular,Local,PINK,15½  ,No Discount,SIZE,F/S LUXER YARN DYED 
280965,280965,280965,280965,1.0,2186.0,2186.0,2186.0,5.0,109.0,0.0,0.0,0.0,0.0,2295.0,0.0,6,SDMT-220417-00130,2017-04-22,Yes,Returning_Costumer,No information,2017-04,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,EXECUTIVE ,B13067,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,LARGE,No Discount,No information available,H/S EXECUTIVE
395473,395473,395473,395473,1.0,2448.0,2448.0,1224.0,6.0,73.0,0.0,0.0,50.0,1224.0,1297.0,0.0,6,SMUX-261117-00012,2017-11-26,Yes,Returning_Costumer,No information,2017-11,No,4-CENTRAL PUNJAB ,TCS Chen-One-Tower- (CLOSED),LICENSE ,LICENSE FULL SLEEVE ,B5621,No,SUMMER 2017,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,WHITE,LAR  ,No Discount,No information available,PRINTED F/S SHIRTS
273587,273587,273587,273587,1.0,2186.0,2186.0,2186.0,5.0,109.0,0.0,0.0,0.0,0.0,2295.0,0.0,6,SDLC-180517-00029,2017-05-18,Yes,Returning_Costumer,No information,2017-05,No,1-KARACHI,TCS DOLMEN CITY ,LICENSE ,LICENSE FULL SLEEVE ,B5584,No,SUMMER 2017,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,RED,SML  ,No Discount,No information available,OXFORD LICENSE F/S
541444,541444,541444,541444,1.0,2354.0,2259.0,1746.9202744290997,6.0,95.0,0.0,0.0,30.0,1412.0,3494.0,0.0,6,SPT2-060518-00016,2018-05-06,Yes,Returning_Costumer,No information,2018-05,No,1-KARACHI,TCS Park Tower - 2,CAMBRIDGE ,EXECUTIVE ,B13309,No,WINTER 2017 - 2018,Summer Sale ,No Offer,PAKISTAN ,No information,Regular,Local,RED,16,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
555643,555643,555643,555643,1.0,2354.0,2354.0,1664.6489680782015,6.0,93.11390407638716,0.0,0.0,0.0,0.0,2495.0,0.0,6,SSGM-220418-00027,2018-04-22,Yes,Returning_Costumer,No information,2018-04,No,3-NORTH ,TCS SAFA GOLD MALL - G.FLR,LICENSE ,LICENSE FULL SLEEVE ,B5759S,No,SUMMER 2018,Cut Range Items ,No Offer,PAKISTAN ,A,No information,Local,RED,X-LAR,No Discount,No information available,F/S LICENSE                  
397689,397689,397689,397689,1.0,1788.0,1788.0,1664.6489680782015,6.0,93.11390407638716,0.0,0.0,50.0,894.0,948.0,0.0,6,SPEG-111117-00095,2017-11-11,Yes,Returning_Costumer,No information,2017-11,No,1-KARACHI,TCS GULSHAN,CAMBRIDGE ,LUXER,B-315,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,BLUE,14½  ,No Discount,No information available,F/S LUXER PLAIN 
59076,59076,59076,59076,1.0,2376.0,2376.0,1901.0,5.0,95.0,0.0,0.0,20.0,475.0,1996.0,0.0,6,SDLC-180616-00154,2016-06-18,Yes,Returning_Costumer,No information,2016-06,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,EXECUTIVE ,B9628,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,17,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
155752,155752,155752,155752,1.0,2376.0,2259.0,1746.9202744290997,5.0,99.86487176196346,0.0,0.0,30.0,1426.0,3492.0,0.0,6,SATR-241216-00056,2016-12-24,Yes,Returning_Costumer,No information,2016-12,No,1-KARACHI,TCS Atrium Mall,CAMBRIDGE ,EXECUTIVE ,B9998,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,15½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
12322,12322,12322,12322,1.0,2389.0,2389.0,1664.6489680782015,6.0,95.0,0.0,0.0,0.0,0.0,2795.0,0.0,6,SDMH-010116-00039,2016-01-01,Yes,Returning_Costumer,EXC DONE,2016-01,No,1-KARACHI,TCS Dolmen Mall -Hyderi,CAMBRIDGE ,CAMBRIDGE CASUAL ,B4753,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,IMPORT-S,B,Regular,Import,GREEN,X-SML,No Discount,No information available,F/S CAMBRIDGE CASUAL
35804,35804,35804,35804,1.0,2376.0,2376.0,1901.0,5.0,95.0,0.0,0.0,20.0,475.0,1996.0,0.0,6,SPT2-310116-00017,2016-01-31,Yes,Returning_Costumer,No information,2016-01,No,1-KARACHI,TCS Park Tower - 2,CAMBRIDGE ,EXECUTIVE ,B9497,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,16,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
216637,216637,216637,216637,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SDMH-020117-00008,2017-01-02,Yes,NoN_Returning_Costumer,No information,2017-01,No,1-KARACHI,TCS Dolmen Mall -Hyderi,CAMBRIDGE ,EXECUTIVE ,B13008,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,15½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
607344,607344,607344,607344,1.0,2259.0,2259.0,1581.0,6.0,95.0,0.0,0.0,30.0,678.0,1676.0,0.0,9,SDMT-080918-00009,2018-09-08,Yes,Returning_Costumer,No information,2018-09,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,LICENSE ,LICENSE FULL SLEEVE ,B5804S,No,SUMMER 2018,Active (Fresh),No Offer,PAKISTAN ,No information,No information,Local,RED,MED  ,No Discount,No information available,F/S LICENSE           
522759,522759,522759,522759,1.0,2259.0,2259.0,1581.0,6.0,95.0,0.0,0.0,30.0,678.0,1676.0,0.0,6,SL1C-250218-00153,2018-02-25,Yes,Returning_Costumer,No information,2018-02,No,1-KARACHI,TCS LUCKY ONE - CAMBRIDGE,LICENSE ,LICENSE FULL SLEEVE ,B5682,No,WINTER 2017 - 2018,Cut Range Items ,Comfort fit,PAKISTAN ,No information,No information,Local,WHITE,LAR  ,No Discount,No information available,F/S LICENSE                  
484053,484053,484053,484053,1.0,2289.0,2289.0,1602.0,6.0,99.86487176196346,0.0,0.0,30.0,687.0,1746.0,0.0,6,SFAL-030818-00006,2018-08-03,Yes,Returning_Costumer,No information,2018-08,No,2-LAHORE,TCS Fountain-Avenue-Lhr,CAMBRIDGE ,EXECUTIVE ,B13316,No,WINTER 2017 - 2018,Summer Sale ,No Offer,PAKISTAN ,No information,Regular,Local,RED,15½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
665078,665078,665078,665078,1.0,2289.0,2289.0,1602.0,6.0,99.86487176196346,0.0,0.0,30.0,687.0,1746.0,0.0,9,SPEG-161218-00042,2018-12-16,Yes,Returning_Costumer,No information,2018-12,No,1-KARACHI,TCS GULSHAN,CAMBRIDGE ,EXECUTIVE ,B13491,No,SUMMER 2018,Summer Sale ,No Offer,PAKISTAN ,B,Regular,Local,RED,17,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
216295,216295,216295,216295,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SDLC-300117-00008,2017-01-30,Yes,Returning_Costumer,No information,2017-01,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,EXECUTIVE ,B13001,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,14½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
390737,390737,390737,390737,1.0,2354.0,2259.0,1746.9202744290997,6.0,95.0,0.0,0.0,30.0,1412.0,3494.0,0.0,6,SIBK-201217-00017,2017-12-20,Yes,Returning_Costumer,No information,2017-12,No,3-NORTH ,TCS IDREES BOOK ZEEN- RWP,CAMBRIDGE ,EXECUTIVE ,B13280,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,16½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
572228,572228,572228,572228,1.0,1882.0,1882.0,1882.0,6.0,113.0,0.0,0.0,0.0,0.0,1995.0,0.0,6,STWS-270418-00003,2018-04-27,Yes,Returning_Costumer,No information,2018-04,No,3-NORTH ,TCS WADUD SONS,CAMBRIDGE ,LUXER,B-183,No,WINTER 2017 - 2018,Cut Range Items ,No Offer,PAKISTAN ,No information,Regular,Local,WHITE,16½  ,No Discount,No information available,F/S LUXER PLAIN WCB 
256740,256740,256740,256740,1.0,2186.0,2186.0,1530.0,5.0,77.0,0.0,0.0,30.0,656.0,1607.0,0.0,6,SSNY-220117-00201,2017-01-22,Yes,NoN_Returning_Costumer,No information,2017-01,No,3-NORTH ,SANA STYLE ,LICENSE ,LICENSE FULL SLEEVE ,B5538,No,WINTER 2016-2017,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,A,No information,Local,RED,SML  ,No Discount,No information available,F/S LICENSE                  
